dataset,category,raw_label,raw_name,broden_label,broden_name
ade20k,object,2328,sheets,0,-
ade20k,object,2329,shelf,32,shelf
ade20k,object,2331,shell;case;casing,0,-
ade20k,object,2332,shellfish,0,-
ade20k,object,2333,shells,0,-
ade20k,object,2334,shelter,0,-
ade20k,object,2336,shield,0,-
ade20k,object,2337,ship,319,ship
ade20k,object,2338,shipyard,0,-
ade20k,object,2339,shirt,268,shirt
ade20k,object,2340,shoal,0,-
ade20k,object,2341,shoe,169,shoe
ade20k,object,2342,shoe rack,0,-
ade20k,object,2344,shoji screen,0,-
ade20k,object,2345,shooting pad,0,-
ade20k,object,2347,shop;store,0,-
ade20k,object,2348,shopping bag,0,-
ade20k,object,2349,shopping cart,0,-
ade20k,object,2350,shopping carts,0,-
ade20k,object,2351,shops,0,-
ade20k,object,2352,shore,0,-
ade20k,object,2353,shorts,0,-
ade20k,object,2354,shoulder,0,-
ade20k,object,2355,shovel,0,-
ade20k,object,2356,shower,208,shower
ade20k,object,2357,shower curtain,0,-
ade20k,object,2358,shower door,0,-
ade20k,object,2359,shower faucet,0,-
ade20k,object,2360,shower room,0,-
ade20k,object,2361,shower shelf,0,-
ade20k,object,2362,shower stall;shower bath,290,shower stall
ade20k,object,2363,shower tray,0,-
ade20k,object,2364,showerhead,0,-
ade20k,object,2365,showers,208,shower
ade20k,object,2366,shrine,0,-
ade20k,object,2368,shrub;bush,97,bush
ade20k,object,2370,shutter,266,shutter
ade20k,object,2371,shutters,266,shutter
ade20k,object,2372,side,0,-
ade20k,object,2377,sidewalk;pavement,17,sidewalk
ade20k,object,2378,sieve,0,-
ade20k,object,2380,signboard;sign,20,signboard
ade20k,object,2381,sill,0,-
ade20k,object,2382,silo,0,-
ade20k,object,2383,silos,0,-
ade20k,object,2384,silver bird statue,0,-
ade20k,object,2385,silver canister,0,-
ade20k,object,2386,silverware,0,-
ade20k,object,2388,sink,42,sink
ade20k,object,2389,sinkhole,0,-
ade20k,object,2390,sinkhole water,0,-
ade20k,object,2391,sinks,42,sink
ade20k,object,2392,site hut,0,-
ade20k,object,2393,skate,0,-
ade20k,object,2394,skateboard,0,-
ade20k,object,2395,skates,0,-
ade20k,object,2396,skating boots,0,-
ade20k,object,2397,skating rink,0,-
ade20k,object,2398,skeleton,0,-
ade20k,object,2399,sketch,0,-
ade20k,object,2400,ski,0,-
ade20k,object,2401,ski lift,0,-
ade20k,object,2402,ski lift cabin,0,-
ade20k,object,2403,ski lift pole,0,-
ade20k,object,2404,ski pole,0,-
ade20k,object,2405,ski slope,0,-
ade20k,object,2406,ski stand,0,-
ade20k,object,2407,ski trail,0,-
ade20k,object,2409,skimmer,0,-
ade20k,object,2410,skip,0,-
ade20k,object,2411,skirt,0,-
ade20k,object,2412,skirting board,0,-
ade20k,object,2413,skirts,0,-
ade20k,object,2414,skis,0,-
ade20k,object,2416,skittle alley,0,-
ade20k,object,2418,skull,0,-
ade20k,object,2419,skulls,0,-
ade20k,object,2420,sky,2,sky
ade20k,object,2422,skylight;fanlight,280,skylight
ade20k,object,2423,skyscraper,136,skyscraper
ade20k,object,2424,skyscrapers,136,skyscraper
ade20k,object,2425,skywalk,0,-
ade20k,object,2429,sled,0,-
ade20k,object,2430,sledgehammer,0,-
ade20k,object,2431,sleeping bag,0,-
ade20k,object,2432,sleeping robe,0,-
ade20k,object,2434,slice,0,-
ade20k,object,2435,slicer,0,-
ade20k,object,2436,slide,0,-
ade20k,object,2437,slides,0,-
ade20k,object,2438,sliding,0,-
ade20k,object,2440,slipper,0,-
ade20k,object,2441,slippers,0,-
ade20k,object,2442,slope,0,-
ade20k,object,2443,slot machine;coin machine,0,-
ade20k,object,2444,slotted spoon,0,-
ade20k,object,2445,slow cooker,0,-
ade20k,object,2446,slum shanties,0,-
ade20k,object,2447,small chair,0,-
ade20k,object,2448,small table,0,-
ade20k,object,2449,smoke,285,smoke
ade20k,object,2450,smoke detector,0,-
ade20k,object,2451,smoke escape,0,-
ade20k,object,2452,snacks,0,-
ade20k,object,2454,snow,128,snow
ade20k,object,2455,snowboard,0,-
ade20k,object,2456,snowboard shape,0,-
ade20k,object,2457,snowboarder,0,-
ade20k,object,2458,snowshoe,0,-
ade20k,object,2459,snowy,0,-
ade20k,object,2460,snowy mountain pass,0,-
ade20k,object,2461,snuffs,0,-
ade20k,object,2462,soap,252,soap
ade20k,object,2463,soap bar,0,-
ade20k,object,2464,soap dish,274,soap dish
ade20k,object,2465,soap dispenser,209,soap dispenser
ade20k,object,2466,soaps,252,soap
ade20k,object,2467,soccer ball,0,-
ade20k,object,2468,sock,0,-
ade20k,object,2471,socks,0,-
ade20k,object,2472,sofa bed,0,-
ade20k,object,2473,sofa;couch;lounge,29,sofa
ade20k,object,2474,soil,0,-
ade20k,object,2475,solar energy,0,-
ade20k,object,2476,solar panel,0,-
ade20k,object,2477,solar panels,0,-
ade20k,object,2478,solt machine,0,-
ade20k,object,2479,sopping cart,0,-
ade20k,object,2480,souk,0,-
ade20k,object,2481,sound equipment,0,-
ade20k,object,2482,spade,0,-
ade20k,object,2483,spanner,0,-
ade20k,object,2484,spanners,0,-
ade20k,object,2485,spatula,0,-
ade20k,object,2486,spatulas,0,-
ade20k,object,2489,spectacle-case,0,-
ade20k,object,2490,spectacles;specs;eyeglasses;glasses,260,eyeglass
ade20k,object,2491,sphere,0,-
ade20k,object,2492,spice,0,-
ade20k,object,2493,spice jar,0,-
ade20k,object,2494,spice rack,0,-
ade20k,object,2495,spices,0,-
ade20k,object,2496,spices rack,0,-
ade20k,object,2497,spillway,0,-
ade20k,object,2498,spinach,0,-
ade20k,object,2499,spindle,0,-
ade20k,object,2500,sping,0,-
ade20k,object,2501,spiral staircase,0,-
ade20k,object,2502,spire,0,-
ade20k,object,2503,sponge,0,-
ade20k,object,2504,sponges,0,-
ade20k,object,2505,spoon,210,spoon
ade20k,object,2506,spoons,210,spoon
ade20k,object,2507,sport bag,0,-
ade20k,object,2508,sports bag,0,-
ade20k,object,2509,spotlight;spot,61,spotlight
ade20k,object,2510,spotlights,61,spotlight
ade20k,object,2512,spray,0,-
ade20k,object,2513,spray bottle,0,-
ade20k,object,2514,spray can,0,-
ade20k,object,2515,sprays,0,-
ade20k,object,2516,spread,0,-
ade20k,object,2517,sprinkler,0,-
ade20k,object,2518,square,0,-
ade20k,object,2519,squash,0,-
ade20k,object,2520,squeezer,0,-
ade20k,object,2521,squirrel,0,-
ade20k,object,2522,ssign,0,-
ade20k,object,2524,stables,0,-
ade20k,object,2525,stadium,0,-
ade20k,object,2526,stage,216,stage
ade20k,object,2527,stained glass,0,-
ade20k,object,2530,stairs;steps,50,step
ade20k,object,2531,stairway;staircase,80,stairway
ade20k,object,2532,stake,0,-
ade20k,object,2533,stalactite,0,-
ade20k,object,2534,stalactites,0,-
ade20k,object,2535,stalagmite,0,-
ade20k,object,2536,stalagmites,0,-
ade20k,object,2537,stall;stand;sales booth,292,sales booth
ade20k,object,2538,stalls,0,-
ade20k,object,2539,stands,0,-
ade20k,object,2540,stapler,0,-
ade20k,object,2541,star,0,-
ade20k,object,2542,starfish,0,-
ade20k,object,2543,starting gate,0,-
ade20k,object,2544,starting gate trolley,0,-
ade20k,object,2545,station,0,-
ade20k,object,2546,stationary bicycle,0,-
ade20k,object,2547,statue,233,statue
ade20k,object,2548,statue piller,0,-
ade20k,object,2549,statues,233,statue
ade20k,object,2551,steam roller,0,-
ade20k,object,2552,steam room,0,-
ade20k,object,2553,steam shovel,0,-
ade20k,object,2554,steam vase,0,-
ade20k,object,2555,steamroller,0,-
ade20k,object,2556,steel,0,-
ade20k,object,2557,steel beam,0,-
ade20k,object,2558,steel box,0,-
ade20k,object,2559,steel chair,0,-
ade20k,object,2560,steel industry,0,-
ade20k,object,2561,steel wire,0,-
ade20k,object,2563,steering,0,-
ade20k,object,2565,steering wheel;wheel,0,-
ade20k,object,2568,step machine,0,-
ade20k,object,2569,step;stair,133,stair
ade20k,object,2570,steps,50,step
ade20k,object,2571,steps machine,0,-
ade20k,object,2572,stereo,0,-
ade20k,object,2573,stethoscope,0,-
ade20k,object,2574,stick,334,stick
ade20k,object,2575,sticker,0,-
ade20k,object,2576,sticks,334,stick
ade20k,object,2577,sticky tape dispenser,0,-
ade20k,object,2579,stilt,0,-
ade20k,object,2580,stocking,0,-
ade20k,object,2581,stockings,0,-
ade20k,object,2583,stone ball,0,-
ade20k,object,2584,stone path,0,-
ade20k,object,2585,stone slab,0,-
ade20k,object,2586,stool,98,stool
ade20k,object,2587,stools,98,stool
ade20k,object,2589,storage,0,-
ade20k,object,2590,storage box,0,-
ade20k,object,2591,storage jar,0,-
ade20k,object,2592,storage rack,0,-
ade20k,object,2593,store,0,-
ade20k,object,2594,storm drain,0,-
ade20k,object,2595,storm grate,0,-
ade20k,object,2596,storm sewer,0,-
ade20k,object,2598,stove;kitchen stove;range;kitchen range;cooking stove,82,stove
ade20k,object,2599,strainer,0,-
ade20k,object,2600,straw,0,-
ade20k,object,2601,straw bale,0,-
ade20k,object,2602,straw bales,0,-
ade20k,object,2603,strawberries,0,-
ade20k,object,2604,strawberry,0,-
ade20k,object,2605,straws,0,-
ade20k,object,2606,stream,0,-
ade20k,object,2607,street box,0,-
ade20k,object,2608,street grate,0,-
ade20k,object,2609,street lights,0,-
ade20k,object,2610,street market,0,-
ade20k,object,2611,street name,0,-
ade20k,object,2612,street number,0,-
ade20k,object,2613,street sign,0,-
ade20k,object,2614,street wires,0,-
ade20k,object,2615,streetcar;tram;tramcar;trolley;trolley car,297,streetcar
ade20k,object,2616,streetlight;street lamp,27,streetlight
ade20k,object,2617,stretcher,0,-
ade20k,object,2618,string,0,-
ade20k,object,2619,stringer,0,-
ade20k,object,2620,strip light,0,-
ade20k,object,2621,stripe,0,-
ade20k,object,2622,stripes,0,-
ade20k,object,2623,strips,0,-
ade20k,object,2624,strongbox,0,-
ade20k,object,2625,strongroom,0,-
ade20k,object,2626,structure,0,-
ade20k,object,2627,stuffed animal,0,-
ade20k,object,2628,stuffed animal head,0,-
ade20k,object,2629,stuffed head,0,-
ade20k,object,2630,stump,0,-
ade20k,object,2631,stumps,0,-
ade20k,object,2632,sty,0,-
ade20k,object,2633,submarine,0,-
ade20k,object,2634,subway,0,-
ade20k,object,2635,sugar,0,-
ade20k,object,2636,sugar bowl,0,-
ade20k,object,2637,sugar packet,0,-
ade20k,object,2638,suit,0,-
ade20k,object,2639,suit hanger,0,-
ade20k,object,2640,sulfur mine,0,-
ade20k,object,2641,sun,0,-
ade20k,object,2642,sun deck,0,-
ade20k,object,2643,sun room,0,-
ade20k,object,2644,sunflower,0,-
ade20k,object,2646,sunglasses,0,-
ade20k,object,2647,supermarket,0,-
ade20k,object,2648,supplies,0,-
ade20k,object,2649,support,0,-
ade20k,object,2650,support beam,0,-
ade20k,object,2651,support pole,0,-
ade20k,object,2652,supporting iron metal,0,-
ade20k,object,2653,supporting metal,0,-
ade20k,object,2654,surfboard,0,-
ade20k,object,2655,suspenders,0,-
ade20k,object,2656,suspension rope bridge,0,-
ade20k,object,2657,suspensions,0,-
ade20k,object,2659,swamp,0,-
ade20k,object,2661,sweater;jumper,0,-
ade20k,object,2662,sweatshirt,0,-
ade20k,object,2663,sweatshirts,0,-
ade20k,object,2664,sweep,0,-
ade20k,object,2665,sweet peas,0,-
ade20k,object,2666,swimming costume,0,-
ade20k,object,2667,swimming pool ladder,0,-
ade20k,object,2668,swimming pool;swimming bath;natatorium,291,swimming pool
ade20k,object,2669,swimsuit,0,-
ade20k,object,2670,swing,0,-
ade20k,object,2671,swinging seat,0,-
ade20k,object,2672,swings,0,-
ade20k,object,2673,swiss chard,0,-
ade20k,object,2675,switch box,0,-
ade20k,object,2676,switch;electric switch;electrical switch,79,switch
ade20k,object,2677,switchboard,0,-
ade20k,object,2678,switches,79,switch
ade20k,object,2679,swivel chair,127,swivel chair
ade20k,object,2680,swmming pool,0,-
ade20k,object,2681,sword,0,-
ade20k,object,2682,synthesizer,0,-
ade20k,object,2683,system,250,system
ade20k,object,2684,table,8,table
ade20k,object,2685,table base,0,-
ade20k,object,2686,table cloth,0,-
ade20k,object,2687,table football,0,-
ade20k,object,2688,table game,0,-
ade20k,object,2689,table mat,0,-
ade20k,object,2690,table runner,0,-
ade20k,object,2691,table runners,0,-
ade20k,object,2692,table tennis,0,-
ade20k,object,2693,tablecloth,0,-
ade20k,object,2694,tablecloths,0,-
ade20k,object,2695,tableland,0,-
ade20k,object,2696,tables,8,table
ade20k,object,2697,tag,0,-
ade20k,object,2701,tallboy,0,-
ade20k,object,2703,tank top,0,-
ade20k,object,2704,tank;storage tank,271,tank
ade20k,object,2705,tanker,0,-
ade20k,object,2706,tanker aircraft,0,-
ade20k,object,2707,tanks,271,tank
ade20k,object,2709,tap wrench,0,-
ade20k,object,2710,tape,0,-
ade20k,object,2711,tape measure,0,-
ade20k,object,2712,taper,175,candle
ade20k,object,2713,tapes,0,-
ade20k,object,2714,tapestry;tapis,299,tapestry
ade20k,object,2715,target,0,-
ade20k,object,2717,tarp,0,-
ade20k,object,2718,tarpaulin,0,-
ade20k,object,2719,tart,0,-
ade20k,object,2721,tea set,0,-
ade20k,object,2722,teacup,0,-
ade20k,object,2723,teapot,218,teapot
ade20k,object,2725,telegraph pole,0,-
ade20k,object,2727,telephone booth;phone booth;call box;telephone box;telephone kiosk,267,telephone booth
ade20k,object,2728,telephone directories,0,-
ade20k,object,2729,telephone pole,0,-
ade20k,object,2730,telephone;phone;telephone set,91,telephone
ade20k,object,2731,telescope,0,-
ade20k,object,2732,television camera,0,-
ade20k,object,2733,television receiver;television;television set;tv;tv set;idiot box;boob tube;telly;goggle box,74,television
ade20k,object,2734,television stand,0,-
ade20k,object,2735,temple,0,-
ade20k,object,2736,tennis court,0,-
ade20k,object,2737,tennis racket,0,-
ade20k,object,2738,tennis table,0,-
ade20k,object,2739,tent;collapsible shelter,244,tent
ade20k,object,2740,tents,244,tent
ade20k,object,2741,terminal,0,-
ade20k,object,2743,terrace cafe,0,-
ade20k,object,2744,terraces,0,-
ade20k,object,2745,test,0,-
ade20k,object,2746,test tube,0,-
ade20k,object,2747,test tubes,0,-
ade20k,object,2748,text;textual matter,155,text
ade20k,object,2749,textile loom,0,-
ade20k,object,2750,textile mill,0,-
ade20k,object,2751,textiles,0,-
ade20k,object,2752,thermometer,0,-
ade20k,object,2753,thermos,0,-
ade20k,object,2754,thermostat,0,-
ade20k,object,2755,thread,0,-
ade20k,object,2756,threads,0,-
ade20k,object,2757,threshold,0,-
ade20k,object,2758,throne,0,-
ade20k,object,2759,throw,0,-
ade20k,object,2760,ticket box,0,-
ade20k,object,2761,ticket counter,0,-
ade20k,object,2762,ticket machine,0,-
ade20k,object,2763,ticket office,0,-
ade20k,object,2764,ticket vending machine,0,-
ade20k,object,2765,ticket window,0,-
ade20k,object,2766,tie,0,-
ade20k,object,2767,ties,0,-
ade20k,object,2768,tiger,0,-
ade20k,object,2769,tile,0,-
ade20k,object,2770,tiles,0,-
ade20k,object,2771,till,0,-
ade20k,object,2773,tin box,0,-
ade20k,object,2774,tins,0,-
ade20k,object,2775,tinsel,0,-
ade20k,object,2776,tire,0,-
ade20k,object,2777,tire seat,0,-
ade20k,object,2778,tires,0,-
ade20k,object,2779,tissue,0,-
ade20k,object,2780,tissue dispenser,0,-
ade20k,object,2781,tissues,0,-
ade20k,object,2782,toaster,272,toaster
ade20k,object,2783,toaster oven,0,-
ade20k,object,2785,toilet bag,0,-
ade20k,object,2786,toilet brush,0,-
ade20k,object,2787,toilet kit,0,-
ade20k,object,2788,toilet paper holder,0,-
ade20k,object,2790,toilet paper rolls,0,-
ade20k,object,2791,toilet set,0,-
ade20k,object,2792,toilet tissue;toilet paper;bathroom tissue,196,toilet tissue
ade20k,object,2793,toilet;can;commode;crapper;pot;potty;stool;throne,110,toilet
ade20k,object,2794,toilete kit,0,-
ade20k,object,2795,toll booth,0,-
ade20k,object,2796,toll gate,0,-
ade20k,object,2797,toll plaza,0,-
ade20k,object,2798,tomato,0,-
ade20k,object,2799,tomatoes,0,-
ade20k,object,2800,tomb,0,-
ade20k,object,2801,tombs,0,-
ade20k,object,2802,tombstones,0,-
ade20k,object,2803,tongs,0,-
ade20k,object,2804,tongue,0,-
ade20k,object,2805,tool,0,-
ade20k,object,2806,tool kit,0,-
ade20k,object,2807,toolbox,0,-
ade20k,object,2808,tools,0,-
ade20k,object,2809,tools box,0,-
ade20k,object,2810,tooth cleaner,0,-
ade20k,object,2811,toothbrush,0,-
ade20k,object,2812,toothpaste,0,-
ade20k,object,2813,toothpick,0,-
ade20k,object,2814,top,0,-
ade20k,object,2816,tops,0,-
ade20k,object,2817,torch,0,-
ade20k,object,2818,tornado,0,-
ade20k,object,2819,torrent water,0,-
ade20k,object,2821,towel,94,towel
ade20k,object,2822,towel dispenser,0,-
ade20k,object,2823,towel paper,0,-
ade20k,object,2824,towel rack;towel horse,246,towel rack
ade20k,object,2825,towel radiator,0,-
ade20k,object,2826,towel rail,0,-
ade20k,object,2827,towel ring,0,-
ade20k,object,2828,tower,205,tower
ade20k,object,2830,track,121,track
ade20k,object,2831,tracks,121,track
ade20k,object,2832,tractor,0,-
ade20k,object,2833,trade name;brand name;brand;marque,102,trade name
ade20k,object,2834,traffic cone,273,traffic cone
ade20k,object,2835,traffic cones,273,traffic cone
ade20k,object,2836,traffic light;traffic signal;stoplight,86,traffic light
ade20k,object,2837,traffic marker,0,-
ade20k,object,2838,trailer,0,-
ade20k,object,2839,trailers,0,-
ade20k,object,2840,train;railroad train,320,railroad train
ade20k,object,2841,training potty,0,-
ade20k,object,2842,trampoline,0,-
ade20k,object,2843,tramway,0,-
ade20k,object,2844,transformer,0,-
ade20k,object,2845,trap door,0,-
ade20k,object,2846,trash bag,0,-
ade20k,object,2847,trash bags,0,-
ade20k,object,2848,trash trolley,0,-
ade20k,object,2850,tray,100,tray
ade20k,object,2851,tray rack,0,-
ade20k,object,2853,treadmill,0,-
ade20k,object,2854,treadmills,0,-
ade20k,object,2855,tree,4,tree
ade20k,object,2857,trellis,0,-
ade20k,object,2858,trench,0,-
ade20k,object,2859,trestle,0,-
ade20k,object,2860,trestle bridge,0,-
ade20k,object,2861,trestles,0,-
ade20k,object,2862,tricycle,0,-
ade20k,object,2863,tripod,0,-
ade20k,object,2864,troller,0,-
ade20k,object,2865,troller bin,0,-
ade20k,object,2866,trolley basket,0,-
ade20k,object,2867,trolley crane,0,-
ade20k,object,2868,trolley drawers,0,-
ade20k,object,2869,trolley table,0,-
ade20k,object,2870,trolley tools,0,-
ade20k,object,2871,trolley tray,0,-
ade20k,object,2872,trolleys,0,-
ade20k,object,2873,trolly,0,-
ade20k,object,2874,trophies,0,-
ade20k,object,2875,trophy;prize,0,-
ade20k,object,2876,trough,0,-
ade20k,object,2877,trouser;pant,300,trouser
ade20k,object,2878,trowel,0,-
ade20k,object,2879,truck crane,0,-
ade20k,object,2880,truck;motortruck,83,truck
ade20k,object,2881,truckle bed,0,-
ade20k,object,2883,trumpet,0,-
ade20k,object,2885,trunk;tree trunk;bole,314,trunk
ade20k,object,2887,tubes,0,-
ade20k,object,2888,tubing,0,-
ade20k,object,2889,tumble dryer,0,-
ade20k,object,2890,tumble dryers,0,-
ade20k,object,2891,tundra,0,-
ade20k,object,2892,tunnel,0,-
ade20k,object,2894,tureen,0,-
ade20k,object,2895,turnbuckle,0,-
ade20k,object,2896,turntables,0,-
ade20k,object,2897,turtle,0,-
ade20k,object,2898,twigs,0,-
ade20k,object,2899,twizzlers,0,-
ade20k,object,2900,typewriter,0,-
ade20k,object,2901,umbrella,149,umbrella
ade20k,object,2902,umbrella rack,0,-
ade20k,object,2903,umbrella stand,0,-
ade20k,object,2904,umbrellas,149,umbrella
ade20k,object,2905,underground,0,-
ade20k,object,2906,underground station,0,-
ade20k,object,2907,undergrowth,0,-
ade20k,object,2908,underpass,0,-
